施設種別,地区,保育園名,所在地,緯度,経度,種別,電話番号,入園可能月齢,保育年齢別定員　0歳,保育年齢別定員　1歳,保育年齢別定員　2歳,保育年齢別定員　3歳,保育年齢別定員　4歳,保育年齢別定員　5歳,保育年齢別定員　合計,短時間保育開始時間,短時間保育終了時間,標準時間開始時間,標準時間終了時間,延長保育対象月齢,延長保育,休園日,運営事業者(指定管理者),保育園ホームページ
専門学校,,東京南看護専門学校,稲城市若葉台三丁目8番地の2,,,,042-331-6151,,,,,,,,,,,,,,,,,
幼稚園,,,,,,,,,,,,,,,,,,,,,,,,
認定こども園,,,,,,,,,,,,,,,,,,,,,,,,
認証保育所,,,,,,,,,,,,,,,,,,,,,,,,
家庭的保育者（保育ママ）（右記の家庭的保育を除く）,,,,,,,,,,,,,,,,,,,,,,,,
地域型保育事業,,,,,,,,,,,,,,,,,,,,,,,,
認可保育所,,,,,,,,,,,,,,,,,,,,,,,,
預かり保育（幼稚園）一時預かり事業（幼稚園型）,,,,,,,,,,,,,,,,,,,,,,,,
ファミリー・サポート・センター,,,,,,,,,,,,,,,,,,,,,,,,
病児保育,,,,,,,,,,,,,,,,,,,,,,,,
育児支援ヘルパーなど,,,,,,,,,,,,,,,,,,,,,,,,
一時預かり,,,,,,,,,,,,,,,,,,,,,,,,
トワイライトステイ,,,,,,,,,,,,,,,,,,,,,,,,
ショートステイ,,,,,,,,,,,,,,,,,,,,,,,,
,千代田区,,千代田区西神田1-3-4 西神田庁舎4階 千代田区社会福祉協議会内,35.699369,139.75662,,03-5282-3725,,,,,,,,,,,,,,,,,
,中央区,,中央区八丁堀4-1-5 中央区社会福祉協議会内,35.674147,139.773014,,03-3206-0120,,,,,,,,,,,,,,,,,
,港区,,港区六本木5-16-45 港区麻布地区総合支所2階,35.660698,139.734967,,03-6230-0281,,,,,,,,,,,,,,,,,
,新宿区,,新宿区高田馬場1-17-20 新宿区社会福祉協議会内,35.711611,139.707426,,03-5273-3545,,,,,,,,,,,,,,,,,
,文京区,,文京区本郷4-15-14 文京区民センター 4階 文京区社会福祉協議会内,35.708812,139.754239,,03-3812-3043,,,,,,,,,,,,,,,,,
,台東区,,台東区下谷 1-2-11 台東区社会福祉協議会内,35.717837,139.781742,,03-5828-7548,,,,,,,,,,,,,,,,,
,墨田区,,墨田区亀沢3-20-11 関根ビル4階 すみだボランティアセンター分館内,35.697478,139.803417,,03-5608-2020,,,,,,,,,,,,,,,,,
,江東区,,江東区東陽6-2-17 高齢者総合福祉センター2階,35.674809,139.812433,,03-5683-1573,,,,,,,,,,,,,,,,,
,品川区平塚ファミリー・サポート・センター,,（本部）品川区平塚2-12-2 品川区立家庭あんしんセンター2階,35.617064,139.712821,,03-5749-1033,,,,,,,,,,,,,,,,,
,品川区大井ファミリー・サポート・センター,,（支部）品川区大井1-14-1 大井1丁目共同ビル2階 品川区社会福祉協議会内,35.607696,139.731458,,03-5718-7185,,,,,,,,,,,,,,,,,
,目黒区,,目黒区上目黒2-19-15 目黒区総合庁舎別館3階 目黒区社会福祉協議会内,35.641263,139.698591,,03-5722-9743,,,,,,,,,,,,,,,,,
,大田区,,大田区大森北4-16-5 大田区子ども家庭支援センター大森内,35.583371,139.727157,,03-5753-1152,,,,,,,,,,,,,,,,,
,世田谷区,,世田谷区成城6-3-10,35.640786,139.600494,,03-5429-1200,,,,,,,,,,,,,,,,,
,渋谷区,,渋谷区宇田川町5-2 渋谷区役所神南分庁舎1階 渋谷区社会福祉協議会内,35.66286,139.698215,,03-5457-0221,,,,,,,,,,,,,,,,,
,中野区,,中野区中野5-68-7 スマイルなかの4階,35.709262,139.665196,,03-5380-0752,,,,,,,,,,,,,,,,,
,杉並区,,杉並区荻窪5-15-13  あんさんぶる荻窪5階  杉並区社会福祉協議会内,35.703923,139.616528,,03-5347-1021,,,,,,,,,,,,,,,,,
,豊島区,,豊島区南池袋2-45-1 区役所本庁舎 子育て支援課内,35.726212,139.716516,,03-3981-2146,,,,,,,,,,,,,,,,,
,北区,,北区王子2-7-34  北区育ち愛ほっと館内,35.757612,139.736033,,03-3914-9565,,,,,,,,,,,,,,,,,
,荒川区,,荒川区南千住1-13-20 荒川区社会福祉協議会内,35.731797,139.791377,,03-3891-7938,,,,,,,,,,,,,,,,,
,板橋区,,板橋区向原1-18-17 大谷口地域センター向原ホール1階,35.742873,139.684768,,03-3957-4801,,,,,,,,,,,,,,,,,
,練馬区,,練馬区豊玉北5-18-12 練馬子ども家庭支援センター練馬駅南分室2階,35.737076,139.654413,,03-3993-4100,,,,,,,,,,,,,,,,,
,足立区,,足立区西新井2-11-4 足立区社会福祉協議会内,35.783205,139.783058,,03-3856-0274,,,,,,,,,,,,,,,,,
,葛飾区,,葛飾区堀切3-34-1 地域福祉・障害者センター3階,35.744336,139.834523,,03-5698-4151,,,,,,,,,,,,,,,,,
,江戸川区,,江戸川区船堀4-2-5 勤労福祉会館内,35.685259,139.865233,,03-3877-2560,,,,,,,,,,,,,,,,,
,八王子市,,八王子市東町5-6 クリエイトホール地下,35.658536,139.339976,,042-648-2157,,,,,,,,,,,,,,,,,
,立川市,,立川市錦町3-2-26,35.694258,139.419698,,042-528-6873,,,,,,,,,,,,,,,,,
,三鷹市,,三鷹市下連雀4-19-6 三鷹市子ども家庭支援センターすくすくひろば内,35.695973,139.560323,,0422-76-6817,,,,,,,,,,,,,,,,,
,青梅市,,青梅市東青梅1-2-5 東青梅センタービル3階,35.790015,139.271402,,0428-23-3888,,,,,,,,,,,,,,,,,
,府中市,,府中市宮町1-50 くるる3階 府中市子ども家庭支援センター「たっち」内,35.671884,139.480597,,042-367-8882,,,,,,,,,,,,,,,,,
,昭島市,,昭島市昭和町4-7-1 昭島市保健福祉センター2階,35.710836,139.364125,,042-544-0388,,,,,,,,,,,,,,,,,
,調布市,,調布市国領町3-1-38 ココスクエア2階 調布市子ども家庭支援センターすこやか内,35.649609,139.558645,,042-481-7733,,,,,,,,,,,,,,,,,
,町田市,,町田市原町田5-8-21 町田市健康福祉会館地下1階,35.546023,139.449982,,042-724-0901,,,,,,,,,,,,,,,,,
,小金井市,,小金井市貫井北町5-18-18 小金井市保健センター内,35.701717,139.490126,,042-320-1701,,,,,,,,,,,,,,,,,
,小平市,,小平市小川東町4-2-1 小平元気村おがわ東2階,35.740151,139.474067,,042-348-1780,,,,,,,,,,,,,,,,,
,日野市ファミリー・サポート・センターたまだいら,,（本部）日野市多摩平2-9 多摩平の森ふれあい館2階,35.667165,139.385189,,042-589-7616,,,,,,,,,,,,,,,,,
,日野市ファミリー・サポート・センターたかはた,,（支部）日野市高幡1011 日野市立福祉支援センター内,35.662161,139.41595,,042-599-7616,,,,,,,,,,,,,,,,,
,東村山市,,東村山市野口町1-25-15 東村山市子育て総合支援センターころころの森内,35.758294,139.464262,,042-393-5137,,,,,,,,,,,,,,,,,
,国分寺市,,国分寺市戸倉4-14 国分寺市立福祉センター内,35.708513,139.455311,,042-300-6061,,,,,,,,,,,,,,,,,
,国立市,,国立市富士見台3-21-1 子ども家庭支援センター内,35.685859,139.435872,,042-571-8322,,,,,,,,,,,,,,,,,
,福生市,,福生市北田園2-5-7 福生市子ども応援館1階 子ども家庭支援センター内,35.734162,139.322652,,042-553-7511,,,,,,,,,,,,,,,,,
,狛江市,,狛江市中和泉3-12-6 和泉児童,35.636864,139.570506,,03-3480-1587,,,,,,,,,,,,,,,,,
,清瀬市,,清瀬市元町2-18-10 1階,35.775965,139.512351,,042-492-1139,,,,,,,,,,,,,,,,,
,東久留米市,,東久留米市滝山4-3-14 わくわく健康プラザ2階,35.742288,139.504484,,042-475-3294,,,,,,,,,,,,,,,,,
,武蔵村山市,,武蔵村山市学園4-5-1 武蔵村山市民総合センター2階,35.746305,139.403259,,042-590-5723,,,,,,,,,,,,,,,,,
,多摩市,,多摩市豊ヶ丘1-21-3 多摩市子育て総合センター2階,35.627769,139.429842,,042-355-3833,,,,,,,,,,,,,,,,,
,稲城市,,稲城市百村7 稲城市福祉センター内,35.639609,139.499862,,042-378-5551,,,,,,,,,,,,,,,,,
,羽村市,,羽村市栄町2-18-1 羽村市社会福祉協議会内,35.770621,139.313052,,042-554-0304,,,,,,,,,,,,,,,,,
,あきる野市,,あきる野市二宮350 あきる野市役所別館1階,35.729115,139.293511,,042-550-3855,,,,,,,,,,,,,,,,,
,西東京市,,西東京市中町1-6-8 保谷東分庁舎 西東京市社会福祉協議会内,35.741187,139.559904,,042-438-4121,,,,,,,,,,,,,,,,,
,瑞穂町,,西多摩郡瑞穂町大字石畑1972 子ども家庭支援センター内,35.773506,139.356332,,042-557-4138,,,,,,,,,,,,,,,,,
,奥多摩町,,西多摩郡奥多摩町小丹波108 子ども家庭支援センター内,35.8153,139.149303,,0428-85-2611,,,,,,,,,,,,,,,,,
千代田区児童・家庭支援センター,,,千代田区神田司町2-16 神田さくら館6階,35.693178,139.768394,,03-3256-8150,,,,,,,,,,,,,,,,,
中央区立子ども家庭支援センター,,,中央区勝どき1-4-1 3階,35.660368,139.777209,,03-3534-2255,,,,,,,,,,,,,,,,,
港区子ども家庭支援センター,,,港区三田1-4-10 みなと保健所2階,35.654018,139.743045,,03-6400-0090,,,,,,,,,,,,,,,,,
新宿区立子ども総合センター,,,新宿区新宿7-3-29,35.701003,139.712681,,03-3232-0675,,,,,,,,,,,,,,,,,
文京区子ども家庭支援センター,,,文京区春日1-16-21 シビックセンター 5階,35.707951,139.752431,,03-5803-1109,,,,,,,,,,,,,,,,,
台東区日本堤子ども家庭支援センター,,,台東区日本堤2-25-8,35.72812,139.797424,,03-5824-2535,,,,,,,,,,,,,,,,,
墨田区子育て支援総合センター,,,墨田区京島1-35-9-103マーク・ゼロワン曳舟タワー棟1階,35.716721,139.819676,,03-5630-6351,,,,,,,,,,,,,,,,,
江東区南砂子ども家庭支援センター,,,江東区南砂3-14-1-101,35.668777,139.831742,,03-5617-7772,,,,,,,,,,,,,,,,,
品川区子育て支援センター,,,品川区平塚2-12-2 品川区立家庭あんしんセンター内,35.617064,139.712821,,03-5749-1032,,,,,,,,,,,,,,,,,
目黒区子ども家庭支援センター,,,目黒区上目黒2-19-15 目黒区総合庁舎別館2階,35.641263,139.698591,,03-3715-2641,,,,,,,,,,,,,,,,,
大田区子ども家庭支援センター,,,大田区大森北4-16-5,35.583371,139.727157,,03-5753-7830,,,,,,,,,,,,,,,,,
世田谷区子ども家庭支援センター,,,世田谷区世田谷4-22-33 世田谷区役所第3庁舎,35.646514,139.652192,,03-5432-2848,,,,,,,,,,,,,,,,,
渋谷区子ども家庭支援センター,,,渋谷区神宮前3-18-33,35.670946,139.709267,,0120-135-415,,,,,,,,,,,,,,,,,
中野区子ども家庭支援センター,,,中野区中野4-8-1 中野区役所3階,35.707287,139.66381,,03-3228-7867,,,,,,,,,,,,,,,,,
杉並区子ども家庭支援センター,,,杉並区阿佐谷南1-14-8,35.699774,139.63711,,03-5929-1901,,,,,,,,,,,,,,,,,
豊島区東部子ども家庭支援センター,,,豊島区上池袋2-35-22,35.736856,139.718254,,03-5980-5275,,,,,,,,,,,,,,,,,
北区子ども家庭支援センター,,,北区王子2-7-34,35.757612,139.736033,,03-3914-9565,,,,,,,,,,,,,,,,,
荒川区子ども家庭支援センター,,,荒川区荒川5-12-10,35.739549,139.778208,,03-3805-5523,,,,,,,,,,,,,,,,,
板橋区子ども家庭支援センター,,,板橋区栄町36-1 板橋区立グリーンホール3階,35.750926,139.705202,,03-3579-2656,,,,,,,,,,,,,,,,,
練馬区練馬子ども家庭支援センター,,,練馬区豊玉北6-12-1 練馬区役所東庁舎4階,35.735573,139.651672,,03-3993-8155,,,,,,,,,,,,,,,,,
足立区こども支援センターげんき,,,足立区梅島3-28-8,35.775667,139.792602,,03-3852-3535,,,,,,,,,,,,,,,,,
葛飾区子ども総合センター,,,葛飾区青戸4-15-14 健康プラザかつしか2階,35.751463,139.850512,,03-3602-1386,,,,,,,,,,,,,,,,,
江戸川区子ども家庭支援センター,,,江戸川区瑞江2-9-15,35.694851,139.895997,,03-6231-8120,,,,,,,,,,,,,,,,,
八王子市子ども家庭支援センター,,,八王子市東町5-6 クリエイトホール地下1階,35.658536,139.339976,,042-656-8225,,,,,,,,,,,,,,,,,
立川市子ども家庭支援センター,,,立川市錦町3-2-26,35.694258,139.419698,,042-528-6871,,,,,,,,,,,,,,,,,
武蔵野市子ども家庭支援センター,,,武蔵野市緑町2-2-28 武蔵野市役所3階,35.717837,139.565938,,0422-55-9002,,,,,,,,,,,,,,,,,
三鷹市子ども家庭支援センターのびのびひろば,,,三鷹市下連雀3-30-12 三鷹中央通りタウンプラザ3階,35.698125,139.561273,,0422-40-5925,,,,,,,,,,,,,,,,,
青梅市子ども家庭支援センター,,,青梅市東青梅1-11-1 青梅市役所3階,35.787857,139.275835,,0428-24-2126,,,,,,,,,,,,,,,,,
府中市子ども家庭支援センター,,,府中市宮町1-50 くるる3階,35.671884,139.480597,,042-354-8701,,,,,,,,,,,,,,,,,
昭島市子ども家庭支援センター,,,昭島市田中町1-17-1 昭島市役所3階,35.705755,139.353609,,042-543-9046,,,,,,,,,,,,,,,,,
調布市子ども家庭支援センターすこやか,,,調布市国領町3-1-38 ココスクエア2階,35.649609,139.558645,,042-481-7731,,,,,,,,,,,,,,,,,
町田市子ども家庭支援センター,,,町田市森野2-2-22 町田市役所2階,35.546559,139.438527,,042-724-4419,,,,,,,,,,,,,,,,,
小金井市子ども家庭支援センター,,,小金井市貫井北町5-18-18 保健センター1階,35.701717,139.490126,,042-321-3146,,,,,,,,,,,,,,,,,
小平市子ども家庭支援センター,,,小平市小川東町4-2-1 小平元気村おがわ東2階,35.740151,139.474067,,042-348-2102,,,,,,,,,,,,,,,,,
日野市子ども家庭支援センター,,,日野市高幡1009-4 京王アンフィール高幡3階,35.661017,139.414194,,042-599-6670,,,,,,,,,,,,,,,,,
東村山市子ども家庭支援センター,,,東村山市本町1-2-3 いきいきプラザ3階,35.754625,139.468484,,042-390-2271,,,,,,,,,,,,,,,,,
国分寺市子ども家庭支援センター,,,国分寺市光町3-13-20,35.707699,139.442757,,042-572-8138,,,,,,,,,,,,,,,,,
国立市子ども家庭支援センター,,,国立市富士見台3-21-1,35.685859,139.435872,,042-573-0965,,,,,,,,,,,,,,,,,
福生市子ども家庭支援センター,,,福生市北田園2-5-7 子ども応援館1階,35.734162,139.322652,,042-539-2555,,,,,,,,,,,,,,,,,
狛江市子ども家庭支援センター,,,狛江市岩戸南3-15-1 岩戸児童センター 2階,35.629104,139.587949,,03-5438-6605,,,,,,,,,,,,,,,,,
東大和市子ども家庭支援センター,,,東大和市立野1-1034-2,35.744347,139.423146,,042-565-3651,,,,,,,,,,,,,,,,,
清瀬市子ども家庭支援センター,,,清瀬市中清戸3-235-5 清瀬市児童センター内,35.776412,139.53065,,042-495-7701,,,,,,,,,,,,,,,,,
東久留米市子ども家庭支援センター,,,東久留米市滝山4-3-14 わくわく健康プラザ南棟2階,35.742288,139.504484,,042-471-0910,,,,,,,,,,,,,,,,,
武蔵村山市子ども家庭支援センター,,,武蔵村山市学園4-5-1 武蔵村山市民総合センター内,35.746305,139.403259,,042-590-1152,,,,,,,,,,,,,,,,,
多摩市立子育て総合センター,,,多摩市豊ヶ丘1-21-3,35.627769,139.429842,,042-355-3833,,,,,,,,,,,,,,,,,
稲城市子ども家庭支援センター,,,稲城市東長沼2115-2 3階,35.637782,139.501345,,042-378-6366,,,,,,,,,,,,,,,,,
羽村市子ども家庭支援センター,,,羽村市緑ヶ丘5-2-1 羽村市役所2階,35.767747,139.310547,,042-578-2882,,,,,,,,,,,,,,,,,
あきる野市子ども家庭支援センター,,,あきる野市二宮350 市役所別館1階,35.729115,139.293511,,042-550-3313,,,,,,,,,,,,,,,,,
西東京市子ども家庭支援センター,,,西東京市住吉町6-15-6 住吉会館1階,35.744433,139.55129,,042-439-0081,,,,,,,,,,,,,,,,,
瑞穂町子ども家庭支援センター,,,瑞穂町石畑1972,35.773506,139.356332,,042-568-0051,,,,,,,,,,,,,,,,,
日の出町子ども家庭支援センター,,,日の出町大字平井2780 日の出町役場1階 子育て支援福祉課内,35.742115,139.257405,,042-597-6177,,,,,,,,,,,,,,,,,
奥多摩町子ども家庭支援センター,,,奥多摩町小丹波108,35.8153,139.149303,,0428-85-2611,,,,,,,,,,,,,,,,,
檜原村子ども家庭支援センター,,,檜原村2717 檜原村やすらぎの里ふれあい館内,35.735531,139.143992,,042-598-3122,,,,,,,,,,,,,,,,,
大島町子ども家庭支援センター,,,大島町野増字大宮,34.733319,139.360846,,04992-2-2398,,,,,,,,,,,,,,,,,
新島村子ども家庭支援センター,,,新島村本村3-12-8 さわやか健康センター内,34.37261,139.259705,,04992-5-1856,,,,,,,,,,,,,,,,,
神津島村子ども家庭支援センター,,,神津島村903 生きがい健康センター内,34.205522,139.134452,,04992-8-1180,,,,,,,,,,,,,,,,,
三宅村子ども家庭支援センター,,,三宅村阿古497 三宅村役場内,34.075946,139.479166,,04994-5-0982,,,,,,,,,,,,,,,,,
御蔵島村子ども家庭支援センター,,,御蔵島村字入かねが沢 御蔵島村役場内,33.897373,139.595804,,04994-8-2121,,,,,,,,,,,,,,,,,
八丈町子ども家庭支援センター,,,八丈町大賀郷2551-2 八丈町役場内,33.112756,139.789059,,04996-2-4300,,,,,,,,,,,,,,,,,
小笠原村子ども家庭支援センター,,,小笠原村父島字西町 小笠原村役場内,27.094245,142.19198,,04998-2-3939,,,,,,,,,,,,,,,,,
子育てひろば,,子育てひろば西片,東京都文京区西片１丁目８番１５号,35.712588,139.754057,,03-3812-2575,,,,,,,,,,,10:00,16:00,,,,,
子育てひろば,,子育てひろば汐見,東京都文京区千駄木２丁目１９番２３号（汐見小学校内）,35.724296,139.760809,,03-3828-0880,,,,,,,,,,,10:00,16:00,,,,,
子育てひろば,,子育てひろば江戸川橋,東京都文京区小日向２丁目１６番１５号（文京総合福祉センター３階）,35.710662,139.734753,,03-5940-2909,,,,,,,,,,,10:00,16:00,,,,,
子育てひろば,,子育てひろば水道,東京都文京区水道１－３－２６（水道保育園内）,35.709567,139.742295,,03-3812-2345,,,,,,,,,,,10:00,16:00,,,,,
子育てひろば,,子育てひろば千石,東京都文京区千石１丁目４番３号（千石児童館内）,35.724815,139.743264,,03-3941-3931,,,,,,,,,,,10:00,16:00,,,,,
地域団体による地域子育て支援拠点,,こまぴよのおうち,東京都文京区本駒込五丁目11番6号,35.731435,139.75271,,03-5809-0756,,,,,,,,,,,10:00,15:00,,,,,
「はぐ」きたやま（北山保育所内）,,,府中市北山町3-27-9,,,,042-575-5771,,,,,,,,,,,,,,,,,
「はぐ」さんぼんぎ（三本木保育所内）,,,府中市府中町3-23-1,,,,042-365-6210,,,,,,,,,,,,,,,,,
認可保育園,芝,芝保育園,東京都港区芝五丁目18番1号101,35.6484,139.747716,区立,03-3455-4669,3か月,18.0,26.0,30.0,30.0,30,30.0,164.0,9:00,17:00,7:15,18:15,1歳の誕生日,22:00まで,日・祝・年末年始,,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/12/index.html
認可保育園,芝,神明保育園,東京都港区浜松町一丁目6番7号　プラザ神明1～3階,35.658802,139.757421,区立,03-5733-6822,3か月,21.0,25.0,29.0,30.0,30,30.0,165.0,9:00,17:00,7:15,18:15,1歳の誕生日,6:15から22:00まで,年末年始,(株)日本保育サービス,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/21/index.html
認可保育園,芝,芝公園保育園,東京都港区芝公園二丁目7番3号,35.654291,139.750533,区立,03-3438-0435,57日,14.0,22.0,24.0,30.0,30,30.0,150.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/13/index.html
認可保育園,芝,アスク芝公園保育園,東京都港区芝二丁目12番16号,35.651603,139.752593,私立,03-5439-9398,57日,6.0,10.0,11.0,11.0,11,11.0,60.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)日本保育サービス,https://www.nihonhoiku.co.jp/blog/shibakoen/
認可保育園,芝,太陽の子三田保育園,東京都港区三田一丁目2番18号　TTD PLAZAビル2階,35.655004,139.740635,私立,03-5439-6390,57日,9.0,12.0,12.0,12.0,12,12.0,69.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/mita1/
認可保育園,芝,あい保育園赤羽橋,東京都港区三田一丁目3番31号　Forecast三田 2階,35.654526,139.74357,私立,03-6453-9325,57日,6.0,12.0,12.0,10.0,10,10.0,60.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,(株)アイグラン,https://aigran.co.jp/nursery_list/1-1153/
